"ID","Indicator","Red","Green","Blue"
59090,"0",141,118,93
59091,"0",128,115,110
59092,"0",121,117,89
59093,"0",125,123,89
59094,"0",130,122,89
59095,"0",138,115,91
59096,"0",126,113,107
59097,"0",133,111,90
59098,"0",132,127,93
59099,"0",117,111,103
59100,"0",129,123,92
59101,"0",118,110,101
59102,"0",134,134,94
59103,"0",129,108,89
59104,"0",134,131,92
59105,"0",123,108,88
59106,"0",135,132,92
59107,"0",120,111,100
59108,"0",123,115,102
59109,"0",130,125,89
59110,"0",123,109,87
59111,"0",136,121,107
59112,"0",124,116,86
59113,"0",126,111,87
59114,"0",123,119,86
59115,"0",142,124,108
59116,"0",121,116,88
59117,"0",119,113,86
59118,"0",130,113,90
59119,"0",131,114,93
59120,"0",122,117,89
59121,"0",193,130,119
59122,"0",126,123,91
59123,"0",131,115,95
59124,"0",255,190,156
59125,"0",128,126,93
59126,"0",255,255,209
59127,"0",129,121,91
59128,"0",132,116,94
59129,"0",132,117,92
59130,"0",129,121,89
59131,"0",129,119,89
59132,"0",255,255,255
59133,"0",132,116,92
59134,"0",125,119,89
59135,"0",255,255,255
59136,"0",133,118,92
59137,"0",123,116,86
59138,"0",123,116,84
59139,"0",255,255,255
59140,"0",133,119,92
59141,"0",120,111,83
59142,"0",119,108,83
59143,"0",255,255,255
59144,"0",131,116,90
59145,"0",117,102,84
59146,"0",255,255,255
59147,"0",116,105,83
59148,"0",130,115,90
59149,"0",116,103,83
59150,"0",255,255,255
59151,"0",129,113,90
59152,"0",113,102,81
59153,"0",255,255,254
59154,"0",113,102,78
59155,"0",255,255,248
59156,"0",127,114,90
59157,"0",112,99,79
59158,"0",110,101,77
59159,"0",126,112,89
59160,"0",255,255,236
59161,"0",108,97,77
59162,"0",124,107,86
59163,"0",255,255,229
59164,"0",106,98,77
59165,"0",255,255,232
59166,"0",108,97,78
59167,"0",122,104,82
59168,"0",110,99,80
59169,"0",109,103,80
59170,"0",119,100,81
59171,"0",255,255,239
59172,"0",255,255,239
59173,"0",117,105,82
59174,"0",107,105,79
59175,"0",108,107,80
59176,"0",116,108,83
59177,"0",110,109,81
59178,"0",255,255,230
59179,"0",112,110,82
59180,"0",113,111,83
59181,"0",115,109,84
59182,"0",255,255,225
59183,"0",113,108,81
59184,"0",114,111,84
59185,"0",255,255,222
59186,"0",111,106,80
59187,"0",109,106,80
59188,"0",255,255,227
59189,"0",113,113,84
59190,"0",106,104,80
59191,"0",106,105,80
59192,"0",255,255,230
59193,"0",112,116,84
59194,"0",111,108,82
59195,"0",104,103,80
59196,"0",255,255,233
59197,"0",255,255,239
59198,"0",107,102,79
59199,"0",109,101,79
59200,"0",110,105,81
59201,"0",112,97,79
59202,"0",255,255,243
59203,"0",108,103,81
59204,"0",106,101,80
59205,"0",255,255,247
59206,"0",115,102,81
59207,"0",116,103,82
59208,"0",104,100,78
59209,"0",116,113,89
59210,"0",255,255,242
59211,"0",119,120,96
59212,"0",126,131,102
59213,"0",102,98,76
59214,"0",255,255,239
59215,"0",130,130,96
59216,"0",129,126,97
59217,"0",101,96,75
59218,"0",255,255,239
59219,"0",118,113,89
59220,"0",102,96,75
59221,"0",255,255,239
59222,"0",101,95,74
59223,"0",99,91,74
59224,"0",104,98,79
59225,"0",255,255,237
59226,"0",87,80,68
59227,"0",255,255,236
59228,"0",100,93,73
59229,"0",255,255,238
59230,"0",78,73,65
59231,"0",99,92,74
59232,"0",75,72,66
59233,"0",255,255,243
59234,"0",100,94,75
59235,"0",75,70,66
59236,"0",255,255,246
59237,"0",102,97,76
59238,"0",75,70,65
59239,"0",75,70,66
59240,"0",74,70,64
59241,"0",73,70,64
59242,"0",255,255,252
59243,"0",103,100,76
59244,"0",255,255,255
59245,"0",75,71,66
59246,"0",103,101,76
59247,"0",77,72,67
59248,"0",103,100,75
59249,"0",76,72,67
59250,"0",255,255,255
59251,"0",255,255,255
59252,"0",103,99,76
59253,"0",76,72,68
59254,"0",104,100,77
59255,"0",76,73,68
59256,"0",77,73,69
59257,"0",255,255,255
59258,"0",77,74,69
59259,"0",105,101,78
59260,"0",255,255,255
59261,"0",77,76,71
59262,"0",78,76,70
59263,"0",106,102,78
59264,"0",255,255,255
59265,"0",107,103,78
59266,"0",255,255,255
59267,"0",77,74,68
59268,"0",77,75,70
59269,"0",108,103,78
59270,"0",255,255,255
59271,"0",77,74,68
59272,"0",78,73,67
59273,"0",78,73,67
59274,"0",108,104,78
59275,"0",255,255,255
59276,"0",78,72,66
59277,"0",109,105,79
59278,"0",255,255,252
59279,"0",78,73,65
59280,"0",77,74,65
59281,"0",255,255,251
59282,"0",108,104,79
59283,"0",78,74,69
59284,"0",255,255,252
59285,"0",107,103,78
59286,"0",86,76,75
59287,"0",255,255,254
59288,"0",105,101,77
59289,"0",87,78,75
59290,"0",103,99,75
59291,"0",255,255,254
59292,"0",115,92,81
59293,"0",113,87,80
59294,"0",140,119,113
59295,"0",255,255,254
59296,"0",102,98,75
59297,"0",166,159,155
59298,"0",101,97,74
59299,"0",165,161,154
59300,"0",255,255,251
59301,"0",101,98,74
59302,"0",197,215,195
59303,"0",255,255,243
59304,"0",226,237,217
59305,"0",228,244,216
59306,"0",255,255,235
59307,"0",101,98,74
59308,"0",254,255,225
59309,"0",255,255,229
59310,"0",101,98,74
59311,"0",255,253,229
59312,"0",100,97,74
59313,"0",255,255,224
59314,"0",255,255,231
59315,"0",254,255,235
59316,"0",255,255,220
59317,"0",255,254,233
59318,"0",99,96,74
59319,"0",98,93,74
59320,"0",255,255,237
59321,"0",255,255,219
59322,"0",255,255,225
59323,"0",97,93,74
59324,"0",255,255,239
59325,"0",255,255,238
59326,"0",255,255,238
59327,"0",255,255,229
59328,"0",98,97,75
59329,"0",255,255,238
59330,"0",255,255,237
59331,"0",255,255,236
59332,"0",96,96,74
59333,"0",255,255,232
59334,"0",96,95,74
59335,"0",255,255,236
59336,"0",96,94,73
59337,"0",255,255,235
59338,"0",255,255,231
59339,"0",255,254,232
59340,"0",255,255,231
59341,"0",255,249,228
59342,"0",96,93,73
59343,"0",255,251,231
59344,"0",255,255,226
59345,"0",255,252,231
59346,"0",96,92,73
59347,"0",254,255,233
59348,"0",97,92,73
59349,"0",255,255,226
59350,"0",254,254,233
59351,"0",100,96,75
59352,"0",254,255,232
59353,"0",255,255,232
59354,"0",102,98,76
59355,"0",255,255,233
59356,"0",252,253,229
59357,"0",254,255,231
59358,"0",251,250,228
59359,"0",255,255,237
59360,"0",103,99,77
59361,"0",255,255,232
59362,"0",251,248,227
59363,"0",104,100,78
59364,"0",250,250,226
59365,"0",246,248,218
59366,"0",255,255,226
59367,"0",105,101,79
59368,"0",207,220,193
59369,"0",107,103,79
59370,"0",235,246,204
59371,"0",255,255,225
59372,"0",173,181,158
59373,"0",147,141,129
59374,"0",255,255,231
59375,"0",109,104,80
59376,"0",122,104,93
59377,"0",255,255,243
59378,"0",111,108,80
59379,"0",87,78,72
59380,"0",255,255,245
59381,"0",110,105,80
59382,"0",99,83,73
59383,"0",82,77,71
59384,"0",110,101,80
59385,"0",255,255,249
59386,"0",109,97,80
59387,"0",82,78,70
59388,"0",255,255,244
59389,"0",83,78,70
59390,"0",255,255,229
59391,"0",83,77,70
59392,"0",108,97,80
59393,"0",81,77,69
59394,"0",81,78,70
59395,"0",105,98,79
59396,"0",255,255,222
59397,"0",89,82,73
59398,"0",82,80,72
59399,"0",103,100,79
59400,"0",255,246,190
59401,"0",103,99,80
59402,"0",255,209,158
59403,"0",95,90,76
59404,"0",98,95,77
59405,"0",102,96,77
59406,"0",220,169,133
59407,"0",104,100,79
59408,"0",106,102,80
59409,"0",98,94,77
59410,"0",193,162,130
59411,"0",107,103,80
59412,"0",179,155,129
59413,"0",96,93,77
59414,"0",109,96,79
59415,"0",113,100,83
59416,"0",106,103,81
59417,"0",177,147,123
59418,"0",105,101,79
59419,"0",187,154,119
59420,"0",112,103,92
59421,"0",129,113,102
59422,"0",151,127,109
59423,"0",195,166,125
59424,"0",172,151,122
59425,"0",104,99,77
59426,"0",201,184,145
59427,"0",200,173,131
59428,"0",100,96,76
59429,"0",235,214,153
59430,"0",93,89,74
59431,"0",192,173,130
59432,"0",225,223,162
59433,"0",89,83,71
59434,"0",239,204,144
59435,"0",185,167,126
59436,"0",86,79,69
59437,"0",223,190,143
59438,"0",229,190,135
59439,"0",179,162,124
59440,"0",179,159,121
59441,"0",230,194,151
59442,"0",82,76,68
59443,"0",181,158,123
59444,"0",255,230,169
59445,"0",254,209,160
59446,"0",79,75,68
59447,"0",255,255,179
59448,"0",179,145,121
59449,"0",255,255,188
59450,"0",78,75,68
59451,"0",180,158,126
59452,"0",255,255,190
59453,"0",77,75,68
59454,"0",255,255,190
59455,"0",255,255,191
59456,"0",77,74,68
59457,"0",186,162,129
59458,"0",188,158,129
59459,"0",255,255,191
59460,"0",77,73,67
59461,"0",76,73,66
59462,"0",255,255,194
59463,"0",184,153,123
59464,"0",255,255,193
59465,"0",76,72,66
59466,"0",182,150,120
59467,"0",255,255,200
59468,"0",181,154,119
59469,"0",255,255,203
59470,"0",76,72,66
59471,"0",255,255,201
59472,"0",77,73,66
59473,"0",255,255,195
59474,"0",255,255,200
59475,"0",185,158,119
59476,"0",255,255,202
59477,"0",78,73,66
59478,"0",190,151,118
59479,"0",255,255,209
59480,"0",255,255,210
59481,"0",196,152,122
59482,"0",80,76,68
59483,"0",80,74,69
59484,"0",198,153,123
59485,"0",255,255,207
59486,"0",199,156,125
59487,"0",255,255,204
59488,"0",80,74,68
59489,"0",255,255,202
59490,"0",255,255,203
59491,"0",80,74,68
59492,"0",198,154,127
59493,"0",79,75,68
59494,"0",255,255,204
59495,"0",255,255,207
59496,"0",200,156,130
59497,"0",255,255,212
59498,"0",255,255,210
59499,"0",79,75,68
59500,"0",197,163,132
59501,"0",78,75,68
59502,"0",255,255,210
59503,"0",195,167,129
59504,"0",78,77,68
59505,"0",255,255,205
59506,"0",255,255,200
59507,"0",198,162,125
59508,"0",190,153,122
59509,"0",80,79,70
59510,"0",255,255,191
59511,"0",255,248,179
59512,"0",184,149,122
59513,"0",79,78,68
59514,"0",255,229,166
59515,"0",79,75,66
59516,"0",181,147,121
59517,"0",246,205,156
59518,"0",213,182,140
59519,"0",206,173,128
59520,"0",78,73,65
59521,"0",182,148,119
59522,"0",183,150,117
59523,"0",209,184,135
59524,"0",206,167,119
59525,"0",77,73,66
59526,"0",205,191,145
59527,"0",184,152,119
59528,"0",79,74,67
59529,"0",198,199,147
59530,"0",186,150,120
59531,"0",205,193,139
59532,"0",81,76,68
59533,"0",189,153,121
59534,"0",185,153,118
59535,"0",88,83,71
59536,"0",160,125,102
59537,"0",88,84,72
59538,"0",191,152,119
59539,"0",169,127,96
59540,"0",86,84,74
59541,"0",192,152,119
59542,"0",150,125,110
59543,"0",193,151,119
59544,"0",159,129,112
59545,"0",174,146,116
59546,"0",84,82,71
59547,"0",179,164,116
59548,"0",195,154,122
59549,"0",183,161,113
59550,"0",82,79,69
59551,"0",200,159,127
59552,"0",175,156,116
59553,"0",80,75,67
59554,"0",175,154,114
59555,"0",175,152,111
59556,"0",78,74,68
59557,"0",203,167,130
59558,"0",167,146,107
59559,"0",75,73,67
59560,"0",206,167,130
59561,"0",207,168,131
59562,"0",155,138,103
59563,"0",75,74,68
59564,"0",155,137,101
59565,"0",148,135,99
59566,"0",74,73,67
59567,"0",207,170,132
59568,"0",153,144,105
59569,"0",210,175,135
59570,"0",151,142,102
59571,"0",74,71,66
59572,"0",157,140,110
59573,"0",155,142,110
59574,"0",74,70,65
59575,"0",217,182,139
59576,"0",74,70,64
59577,"0",226,190,145
59578,"0",157,132,104
59579,"0",154,126,100
59580,"0",154,129,102
59581,"0",75,70,64
59582,"0",240,193,146
59583,"0",76,71,64
59584,"0",154,130,103
59585,"0",247,186,150
59586,"0",157,139,106
59587,"0",161,144,109
59588,"0",77,72,66
59589,"0",245,182,154
59590,"0",243,199,159
59591,"0",79,75,70
59592,"0",162,150,115
59593,"0",96,80,74
59594,"0",164,152,124
59595,"0",242,195,154
59596,"0",161,151,124
59597,"0",168,144,108
59598,"0",166,144,111
59599,"0",116,90,82
59600,"0",238,187,148
59601,"0",137,112,99
59602,"0",231,183,142
59603,"0",165,139,104
59604,"0",226,182,144
59605,"0",160,139,116
59606,"0",176,150,116
59607,"0",161,141,109
59608,"0",188,162,121
59609,"0",184,167,133
59610,"0",224,185,146
59611,"0",193,169,118
59612,"0",200,172,125
59613,"0",209,177,133
59614,"0",225,188,148
59615,"0",204,177,137
59616,"0",226,189,145
59617,"0",199,174,115
59618,"0",206,171,128
59619,"0",189,166,113
59620,"0",202,171,127
59621,"0",224,180,138
59622,"0",211,167,133
59623,"0",180,146,107
59624,"0",194,159,117
59625,"0",173,137,104
59626,"0",193,155,122
59627,"0",171,137,105
59628,"0",171,133,101
59629,"0",157,129,98
59630,"0",165,131,102
59631,"0",161,132,95
59632,"0",176,144,118
59633,"0",151,132,99
59634,"0",175,146,120
59635,"0",157,127,101
59636,"0",150,142,104
59637,"0",152,126,98
59638,"0",181,151,126
59639,"0",159,132,100
59640,"0",192,159,134
59641,"0",151,152,111
59642,"0",160,133,99
59643,"0",161,135,103
59644,"0",152,153,109
59645,"0",202,174,140
59646,"0",157,133,102
59647,"0",153,149,102
59648,"0",205,180,146
59649,"0",162,138,102
59650,"0",208,175,139
59651,"0",155,129,100
59652,"0",156,132,101
59653,"0",138,134,96
59654,"0",151,124,96
59655,"0",149,120,94
59656,"0",206,169,134
59657,"0",123,120,89
59658,"0",109,104,83
59659,"0",147,119,92
59660,"0",205,159,127
59661,"0",145,118,91
59662,"0",146,118,92
59663,"0",104,98,78
59664,"0",206,167,133
59665,"0",98,88,74
59666,"0",145,120,92
59667,"0",207,177,143
59668,"0",147,126,95
59669,"0",148,127,95
59670,"0",209,174,144
59671,"0",92,86,73
59672,"0",153,133,97
59673,"0",88,83,73
59674,"0",210,166,135
59675,"0",156,136,98
59676,"0",156,137,98
59677,"0",86,81,72
59678,"0",209,157,127
59679,"0",154,135,98
59680,"0",203,157,126
59681,"0",83,77,70
59682,"0",154,134,100
59683,"0",81,74,67
59684,"0",201,155,126
59685,"0",150,134,105
59686,"0",81,73,66
59687,"0",199,154,124
59688,"0",151,133,102
59689,"0",147,130,101
59690,"0",143,118,94
59691,"0",197,153,122
59692,"0",80,73,66
59693,"0",194,151,121
59694,"0",78,73,66
59695,"0",130,105,88
59696,"0",129,103,87
59697,"0",78,72,66
59698,"0",116,97,86
59699,"0",189,148,119
59700,"0",122,108,86
59701,"0",185,146,116
59702,"0",115,97,83
59703,"0",77,71,66
59704,"0",137,143,91
59705,"0",180,144,112
59706,"0",137,142,87
59707,"0",76,70,66
59708,"0",141,171,93
59709,"0",174,139,111
59710,"0",75,70,66
59711,"0",74,69,65
59712,"0",173,136,110
59713,"0",141,154,90
59714,"0",134,131,88
59715,"0",73,69,64
59716,"0",172,132,108
59717,"0",126,125,91
59718,"0",171,130,114
59719,"0",73,70,63
59720,"0",125,129,87
59721,"0",120,118,82
59722,"0",73,70,63
59723,"0",175,137,120
59724,"0",115,112,82
59725,"0",184,144,121
59726,"0",72,70,62
59727,"0",104,112,82
59728,"0",112,121,85
59729,"0",108,114,80
59730,"0",103,109,79
59731,"0",72,69,63
59732,"0",192,152,125
59733,"0",101,101,77
59734,"0",199,161,134
59735,"0",73,70,63
59736,"0",207,177,145
59737,"0",73,71,65
59738,"0",102,97,75
59739,"0",105,106,79
59740,"0",74,75,68
59741,"0",104,112,84
59742,"0",216,184,143
59743,"0",104,102,81
59744,"0",109,106,81
59745,"0",228,202,140
59746,"0",75,76,69
59747,"0",103,89,71
59748,"0",226,186,135
59749,"0",75,74,68
59750,"0",92,77,67
59751,"0",219,174,131
59752,"0",91,80,68
59753,"0",76,73,67
59754,"0",86,78,71
59755,"0",84,77,69
59756,"0",76,72,66
59757,"0",207,160,129
59758,"0",77,73,67
59759,"0",205,160,127
59760,"0",90,80,72
59761,"0",204,160,127
59762,"0",99,84,72
59763,"0",78,74,68
59764,"0",98,82,71
59765,"0",80,77,69
59766,"0",98,81,74
59767,"0",206,161,127
59768,"0",97,82,77
59769,"0",98,81,76
59770,"0",206,160,128
59771,"0",82,79,69
59772,"0",205,159,129
59773,"0",84,82,70
59774,"0",112,89,77
59775,"0",137,120,102
59776,"0",92,87,71
59777,"0",125,104,93
59778,"0",205,159,130
59779,"0",171,146,126
59780,"0",209,161,130
59781,"0",98,94,73
59782,"0",156,139,112
59783,"0",106,104,77
59784,"0",213,166,132
59785,"0",191,156,152
59786,"0",219,212,184
59787,"0",242,236,200
59788,"0",216,172,136
59789,"0",118,124,81
59790,"0",219,175,138
59791,"0",255,254,216
59792,"0",131,139,83
59793,"0",255,255,226
59794,"0",255,255,229
59795,"0",134,135,83
59796,"0",221,177,140
59797,"0",255,255,229
59798,"0",223,178,140
59799,"0",134,137,85
59800,"0",255,255,231
59801,"0",255,255,231
59802,"0",219,174,138
59803,"0",134,139,86
59804,"0",134,143,86
59805,"0",255,255,233
59806,"0",255,255,233
59807,"0",219,175,137
59808,"0",219,169,135
59809,"0",131,145,86
59810,"0",255,255,232
59811,"0",255,255,228
59812,"0",255,255,230
59813,"0",127,142,85
59814,"0",219,166,136
59815,"0",123,129,80
59816,"0",255,255,229
59817,"0",222,167,137
59818,"0",225,176,141
59819,"0",109,102,74
59820,"0",255,255,236
59821,"0",255,255,233
59822,"0",229,182,145
59823,"0",98,84,70
59824,"0",255,255,245
59825,"0",255,255,254
59826,"0",234,186,149
59827,"0",255,255,254
59828,"0",88,81,70
59829,"0",255,255,255
59830,"0",255,255,255
59831,"0",84,80,69
59832,"0",233,186,149
59833,"0",255,255,255
59834,"0",238,191,151
59835,"0",87,81,68
59836,"0",247,196,153
59837,"0",255,255,255
59838,"0",255,255,255
59839,"0",90,88,73
59840,"0",255,201,155
59841,"0",98,98,78
59842,"0",255,255,255
59843,"0",255,208,165
59844,"0",255,255,255
59845,"0",255,255,255
59846,"0",110,103,80
59847,"0",255,214,177
59848,"0",125,116,93
59849,"0",255,255,255
59850,"0",141,130,109
59851,"0",255,217,175
59852,"0",255,255,255
59853,"0",255,255,255
59854,"0",156,143,124
59855,"0",255,255,255
59856,"0",255,212,169
59857,"0",255,255,255
59858,"0",171,152,132
59859,"0",255,255,255
59860,"0",255,214,169
59861,"0",255,255,248
59862,"0",185,157,134
59863,"0",255,255,254
59864,"0",255,225,175
59865,"0",255,235,180
59866,"0",255,255,241
59867,"0",188,158,137
59868,"0",255,255,237
59869,"0",255,255,238
59870,"0",255,242,184
59871,"0",189,168,144
59872,"0",193,171,143
59873,"0",255,243,188
59874,"0",255,255,241
59875,"0",192,169,142
59876,"0",255,243,190
59877,"0",255,255,244
59878,"0",255,255,243
59879,"0",190,168,142
59880,"0",255,244,193
59881,"0",255,255,250
59882,"0",189,170,145
59883,"0",255,255,249
59884,"0",255,252,198
59885,"0",255,255,252
59886,"0",255,255,246
59887,"0",255,255,207
59888,"0",190,172,149
59889,"0",255,255,245
59890,"0",193,173,152
59891,"0",255,255,246
59892,"0",255,255,220
59893,"0",255,255,250
59894,"0",255,255,229
59895,"0",196,174,149
59896,"0",255,255,251
59897,"0",197,176,150
59898,"0",255,255,237
59899,"0",255,255,251
59900,"0",255,255,247
59901,"0",255,255,241
59902,"0",255,255,243
59903,"0",196,175,147
59904,"0",196,174,148
59905,"0",255,255,247
59906,"0",255,255,231
59907,"0",195,174,149
59908,"0",255,248,217
59909,"0",255,255,223
59910,"0",255,255,250
59911,"0",248,240,212
59912,"0",194,176,150
59913,"0",255,255,249
59914,"0",242,232,207
59915,"0",193,175,151
59916,"0",255,255,250
59917,"0",238,228,205
59918,"0",229,218,194
59919,"0",233,223,199
59920,"0",255,255,254
59921,"0",193,174,152
59922,"0",255,255,252
59923,"0",224,210,188
59924,"0",190,175,151
59925,"0",221,211,186
59926,"0",193,180,153
59927,"0",219,209,186
59928,"0",255,255,254
59929,"0",255,255,253
59930,"0",196,186,155
59931,"0",220,208,187
59932,"0",220,210,190
59933,"0",255,255,243
59934,"0",221,209,189
59935,"0",194,184,158
59936,"0",255,255,233
59937,"0",191,183,158
59938,"0",219,214,191
59939,"0",219,213,190
59940,"0",220,213,189
59941,"0",255,255,233
59942,"0",190,183,157
59943,"0",255,255,237
59944,"0",217,207,189
59945,"0",186,181,155
59946,"0",215,205,187
59947,"0",255,255,243
59948,"0",162,160,146
59949,"0",214,210,187
59950,"0",215,207,188
59951,"0",215,209,188
59952,"0",255,255,240
59953,"0",159,161,140
59954,"0",215,207,186
59955,"0",255,255,244
59956,"0",155,150,134
59957,"0",255,255,245
59958,"0",214,204,183
59959,"0",214,207,184
59960,"0",152,138,128
59961,"0",255,255,247
59962,"0",216,205,185
59963,"0",216,202,184
59964,"0",148,134,123
59965,"0",255,255,250
59966,"0",216,211,186
59967,"0",144,129,118
59968,"0",210,200,180
59969,"0",211,205,183
59970,"0",255,255,251
59971,"0",140,123,113
59972,"0",255,255,251
59973,"0",208,197,174
59974,"0",135,118,108
59975,"0",208,199,180
59976,"0",255,255,246
59977,"0",209,200,182
59978,"0",110,97,94
59979,"0",212,204,187
59980,"0",107,92,91
59981,"0",255,255,233
59982,"0",104,90,88
59983,"0",216,213,190
59984,"0",217,216,190
59985,"0",255,255,226
59986,"0",255,255,226
59987,"0",221,215,187
59988,"0",220,220,188
59989,"0",102,88,84
59990,"0",220,211,185
59991,"0",100,86,82
59992,"0",255,255,239
59993,"0",97,85,81
59994,"0",209,208,185
59995,"0",202,203,174
59996,"0",255,255,248
59997,"0",186,177,144
59998,"0",255,255,252
59999,"0",96,86,82
60000,"0",255,255,238
60001,"0",127,107,95
60002,"0",152,131,111
60003,"0",89,84,81
60004,"0",90,85,81
60005,"0",95,73,75
60006,"0",255,255,218
60007,"0",82,70,67
60008,"0",255,255,202
60009,"0",90,86,80
60010,"0",78,69,65
60011,"0",72,68,64
60012,"0",91,86,80
60013,"0",255,220,187
60014,"0",73,69,65
60015,"0",73,68,64
60016,"0",255,200,181
60017,"0",92,86,79
60018,"0",93,86,79
60019,"0",75,69,63
60020,"0",75,68,63
60021,"0",255,239,188
60022,"0",255,255,207
60023,"0",94,87,79
60024,"0",75,70,63
60025,"0",255,255,225
60026,"0",76,69,65
60027,"0",96,90,79
60028,"0",76,69,64
60029,"0",255,255,232
60030,"0",76,71,67
60031,"0",97,92,81
60032,"0",76,72,67
60033,"0",255,255,226
60034,"0",98,92,83
60035,"0",76,72,66
60036,"0",76,72,66
60037,"0",255,255,219
60038,"0",98,89,85
60039,"0",76,72,66
60040,"0",77,71,66
60041,"0",255,255,221
60042,"0",99,88,84
60043,"0",255,255,222
60044,"0",101,90,83
60045,"0",77,70,66
60046,"0",77,70,66
60047,"0",255,255,229
60048,"0",77,69,66
60049,"0",103,94,82
60050,"0",76,71,66
60051,"0",255,255,237
60052,"0",76,71,66
60053,"0",113,105,89
60054,"0",75,73,66
60055,"0",255,255,243
60056,"0",113,106,89
60057,"0",255,255,240
60058,"0",77,73,67
60059,"0",76,74,67
60060,"0",108,105,88
60061,"0",77,72,65
60062,"0",77,72,66
60063,"0",102,96,86
60064,"0",255,255,238
60065,"0",97,87,82
60066,"0",255,255,235
60067,"0",76,72,65
60068,"0",77,72,65
60069,"0",255,255,237
60070,"0",95,83,80
60071,"0",76,72,66
60072,"0",92,83,78
60073,"0",255,255,232
60074,"0",79,74,67
60075,"0",90,83,78
60076,"0",81,74,68
60077,"0",81,75,68
60078,"0",255,255,226
60079,"0",90,83,77
60080,"0",255,255,219
60081,"0",83,77,69
60082,"0",255,255,224
60083,"0",89,82,76
60084,"0",85,81,69
60085,"0",87,82,69
60086,"0",88,82,75
60087,"0",89,88,69
60088,"0",255,255,235
60089,"0",88,88,68
60090,"0",255,255,252
60091,"0",88,81,75
60092,"0",88,87,70
60093,"0",88,80,75
60094,"0",255,255,255
60095,"0",89,84,71
60096,"0",87,83,70
60097,"0",255,255,255
60098,"0",87,80,75
60099,"0",87,81,72
60100,"0",255,255,255
60101,"0",92,83,72
60102,"0",88,80,75
60103,"0",97,94,76
60104,"0",87,80,75
60105,"0",255,255,255
60106,"0",105,111,79
60107,"0",117,126,82
60108,"0",112,120,81
60109,"0",255,255,230
60110,"0",87,79,76
60111,"0",115,116,79
60112,"0",91,81,76
60113,"0",255,255,211
60114,"0",255,255,206
60115,"0",104,103,77
60116,"0",100,98,76
