id,pl_hostname,pl_letter,display_name,description,discovery_date,url,title,feature_title,mass_display,planet_type,st_dist,st_optmag,pl_radj,pl_rade,pl_massj,pl_discmethod,image,list_image,short_description,ranger_feature_id,ranger_system_id,ranger_system,exo_id,subtitle,categories,pl_kepflag,pl_facility,long_description
4954,Kepler-1130,b,Kepler-1130 b,Kepler-1130 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.437 EarthsCOMMA it takes 5.5 days to complete one orbit of its starCOMMA and is 0.0595 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/4954/kepler-1130-b/,Kepler-1130 b,Kepler-1130 b,0.437 Earths,Terrestrial,813,12.509,0.071,0.8,0.00137,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1130 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.437 EarthsCOMMA it takes 5.5 days to complete one orbit of its starCOMMA and is 0.0595 AU from its star. Its discovery was announced in 2016.,Kepler-1130_b,Kepler-1130,false,Kepler-1130_b,A rocky world outside our solar system,[],true,Kepler,null
8318,Kepler-1130,c,Kepler-1130 c,Kepler-1130 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.422 EarthsCOMMA it takes 3.3 days to complete one orbit of its starCOMMA and is 0.0423 AU from its star. Its discovery was announced in 2021.,2021,/exoplanet-catalog/8318/kepler-1130-c/,Kepler-1130 c,Kepler-1130 c,0.422 Earths,Terrestrial,813,12.509,0.071,0.792,0.00133,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1130 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.422 EarthsCOMMA it takes 3.3 days to complete one orbit of its starCOMMA and is 0.0423 AU from its star. Its discovery was announced in 2021.,Kepler-1130_c,Kepler-1130,false,Kepler-1130_c,A rocky world outside our solar system,[],true,Kepler,null
8166,Kepler-1130,d,Kepler-1130 d,Kepler-1130 d is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.202 EarthsCOMMA it takes 4.3 days to complete one orbit of its starCOMMA and is 0.0506 AU from its star. Its discovery was announced in 2021.,2021,/exoplanet-catalog/8166/kepler-1130-d/,Kepler-1130 d,Kepler-1130 d,0.202 Earths,Terrestrial,813,12.509,0.058,0.645,0.00063,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1130 d is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.202 EarthsCOMMA it takes 4.3 days to complete one orbit of its starCOMMA and is 0.0506 AU from its star. Its discovery was announced in 2021.,Kepler-1130_d,Kepler-1130,false,Kepler-1130_d,A rocky world outside our solar system,[],true,Kepler,null
4965,Kepler-1141,b,Kepler-1141 b,Kepler-1141 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.477 EarthsCOMMA it takes 2.3 days to complete one orbit of its starCOMMA and is 0.0345 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/4965/kepler-1141-b/,Kepler-1141 b,Kepler-1141 b,0.477 Earths,Terrestrial,1284,12.403,0.073,0.82,0.0015,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1141 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.477 EarthsCOMMA it takes 2.3 days to complete one orbit of its starCOMMA and is 0.0345 AU from its star. Its discovery was announced in 2016.,Kepler-1141_b,Kepler-1141,false,Kepler-1141_b,A rocky world outside our solar system,[],true,Kepler,null
4975,Kepler-1152,b,Kepler-1152 b,Kepler-1152 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.59 EarthsCOMMA it takes 1.6 days to complete one orbit of its starCOMMA and is 0.0223 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/4975/kepler-1152-b/,Kepler-1152 b,Kepler-1152 b,0.59 Earths,Terrestrial,702,15.31,0.078,0.87,0.00186,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1152 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.59 EarthsCOMMA it takes 1.6 days to complete one orbit of its starCOMMA and is 0.0223 AU from its star. Its discovery was announced in 2016.,Kepler-1152_b,Kepler-1152,false,Kepler-1152_b,A rocky world outside our solar system,[],true,Kepler,null
5069,Kepler-1169,b,Kepler-1169 b,Kepler-1169 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.779 EarthsCOMMA it takes 6.1 days to complete one orbit of its starCOMMA and is 0.0709 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/5069/kepler-1169-b/,Kepler-1169 b,Kepler-1169 b,0.779 Earths,Terrestrial,1705,12.707,0.084,0.94,0.00245,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1169 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.779 EarthsCOMMA it takes 6.1 days to complete one orbit of its starCOMMA and is 0.0709 AU from its star. Its discovery was announced in 2016.,Kepler-1169_b,Kepler-1169,false,Kepler-1169_b,A rocky world outside our solar system,[],true,Kepler,null
5072,Kepler-1173,b,Kepler-1173 b,Kepler-1173 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.64 EarthsCOMMA it takes 0.8 days to complete one orbit of its starCOMMA and is 0.0157 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/5072/kepler-1173-b/,Kepler-1173 b,Kepler-1173 b,0.64 Earths,Terrestrial,1230,13.896,0.079,0.89,0.00201,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1173 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.64 EarthsCOMMA it takes 0.8 days to complete one orbit of its starCOMMA and is 0.0157 AU from its star. Its discovery was announced in 2016.,Kepler-1173_b,Kepler-1173,false,Kepler-1173_b,A rocky world outside our solar system,[],true,Kepler,null
1444,Kepler-119,c,Kepler-119 c,Kepler-119 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.721 EarthsCOMMA it takes 4.1 days to complete one orbit of its starCOMMA and is 0.049 AU from its star. Its discovery was announced in 2014.,2014,/exoplanet-catalog/1444/kepler-119-c/,Kepler-119 c,Kepler-119 c,0.721 Earths,Terrestrial,2290,14.375,0.082,0.92,0.00227,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-119 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.721 EarthsCOMMA it takes 4.1 days to complete one orbit of its starCOMMA and is 0.049 AU from its star. Its discovery was announced in 2014.,Kepler-119_c,Kepler-119,false,Kepler-119_c,A rocky world outside our solar system,[],true,Kepler,null
1806,Kepler-11,b,Kepler-11 b,One of six planets squeezed in the most compact planetary system yet discovered. If placed inside our solar systemCOMMA five planets would orbit between Mercury and our sun.,2010,/exoplanet-catalog/1806/kepler-11-b/,Kepler-11 b,Kepler-11 b,1.9 Earths,Terrestrial,2108,13.817,0.161,1.8,0.006,Transit,/system/planets/planet_images/1806_Kepler11.jpg,/system/planets/list_images/1806_sm2_Kepler11.jpg,One of six planets squeezed in the most compact planetary system yet discovered. If placed inside our solar systemCOMMA five planets would orbit between Mercury and our sun.,Kepler-11_b,Kepler-11,false,Kepler-11_b,A rocky world outside our solar system,[],true,Kepler,<p>Kepler-11 is the fullestCOMMA most compact planetary system yet discovered beyond our own. NASA&#39;s Kepler space telescope discovered six planets made of a mix of rock and gases orbiting a yellow dwarf starCOMMA located approximately 2COMMA000 light-years from Earth. The orbits of the five inner planets in the Kepler-11 planetary system are much closer together than any of the planets in our solar system. If placed inside our solar systemCOMMA Kepler-11g would orbit between Mercury and VenusCOMMA and the other five planets would orbit between Mercury and our sun. The innermost planetCOMMA Kepler-11bCOMMA is 10 times closer to its star than Earth is to the sun. All six planets are larger than EarthCOMMA with the largest comparable in size to Uranus and Neptune.</p>CARRIAGE_RETURNNEWLINE
5279,Kepler-1222,b,Kepler-1222 b,Kepler-1222 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.418 EarthsCOMMA it takes 1.9 days to complete one orbit of its starCOMMA and is 0.0282 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/5279/kepler-1222-b/,Kepler-1222 b,Kepler-1222 b,0.418 Earths,Terrestrial,1354,14.21,0.07,0.79,0.00131,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1222 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.418 EarthsCOMMA it takes 1.9 days to complete one orbit of its starCOMMA and is 0.0282 AU from its star. Its discovery was announced in 2016.,Kepler-1222_b,Kepler-1222,false,Kepler-1222_b,A rocky world outside our solar system,[],true,Kepler,null
5289,Kepler-1235,b,Kepler-1235 b,Kepler-1235 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.418 EarthsCOMMA it takes 4.2 days to complete one orbit of its starCOMMA and is 0.0491 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/5289/kepler-1235-b/,Kepler-1235 b,Kepler-1235 b,0.418 Earths,Terrestrial,1763,14.079,0.07,0.79,0.00131,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1235 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.418 EarthsCOMMA it takes 4.2 days to complete one orbit of its starCOMMA and is 0.0491 AU from its star. Its discovery was announced in 2016.,Kepler-1235_b,Kepler-1235,false,Kepler-1235_b,A rocky world outside our solar system,[],true,Kepler,null
5936,Kepler-124,b,Kepler-124 b,Kepler-124 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.315 EarthsCOMMA it takes 3.4 days to complete one orbit of its starCOMMA and is 0.039 AU from its star. Its discovery was announced in 2014.,2014,/exoplanet-catalog/5936/kepler-124-b/,Kepler-124 b,Kepler-124 b,0.315 Earths,Terrestrial,1370,14.4,0.065,0.73,0.00099,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-124 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.315 EarthsCOMMA it takes 3.4 days to complete one orbit of its starCOMMA and is 0.039 AU from its star. Its discovery was announced in 2014.,Kepler-124_b,Kepler-124,false,Kepler-124_b,A rocky world outside our solar system,[],true,Kepler,null
2825,Kepler-1258,b,Kepler-1258 b,Kepler-1258 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.566 EarthsCOMMA it takes 1 days to complete one orbit of its starCOMMA and is 0.0201 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/2825/kepler-1258-b/,Kepler-1258 b,Kepler-1258 b,0.566 Earths,Terrestrial,2341,13.929,0.077,0.86,0.00178,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1258 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.566 EarthsCOMMA it takes 1 days to complete one orbit of its starCOMMA and is 0.0201 AU from its star. Its discovery was announced in 2016.,Kepler-1258_b,Kepler-1258,false,Kepler-1258_b,A rocky world outside our solar system,[],true,Kepler,null
5937,Kepler-125,c,Kepler-125 c,Kepler-125 c is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.33 EarthsCOMMA it takes 5.8 days to complete one orbit of its starCOMMA and is 0.051 AU from its star. Its discovery was announced in 2014.,2014,/exoplanet-catalog/5937/kepler-125-c/,Kepler-125 c,Kepler-125 c,0.33 Earths,Terrestrial,598,15.431,0.066,0.74,0.00104,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-125 c is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.33 EarthsCOMMA it takes 5.8 days to complete one orbit of its starCOMMA and is 0.051 AU from its star. Its discovery was announced in 2014.,Kepler-125_c,Kepler-125,false,Kepler-125_c,A rocky world outside our solar system,[],true,Kepler,null
4420,Kepler-1285,b,Kepler-1285 b,Kepler-1285 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.871 EarthsCOMMA it takes 14.8 days to complete one orbit of its starCOMMA and is 0.1268 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/4420/kepler-1285-b/,Kepler-1285 b,Kepler-1285 b,0.871 Earths,Terrestrial,1377,11.717,0.087,0.97,0.00274,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1285 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.871 EarthsCOMMA it takes 14.8 days to complete one orbit of its starCOMMA and is 0.1268 AU from its star. Its discovery was announced in 2016.,Kepler-1285_b,Kepler-1285,false,Kepler-1285_b,A rocky world outside our solar system,[],true,Kepler,null
4428,Kepler-1293,b,Kepler-1293 b,Kepler-1293 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.871 EarthsCOMMA it takes 5.6 days to complete one orbit of its starCOMMA and is 0.0659 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/4428/kepler-1293-b/,Kepler-1293 b,Kepler-1293 b,0.871 Earths,Terrestrial,3354,13.377,0.087,0.97,0.00274,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1293 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.871 EarthsCOMMA it takes 5.6 days to complete one orbit of its starCOMMA and is 0.0659 AU from its star. Its discovery was announced in 2016.,Kepler-1293_b,Kepler-1293,false,Kepler-1293_b,A rocky world outside our solar system,[],true,Kepler,null
4431,Kepler-1296,b,Kepler-1296 b,Kepler-1296 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.693 EarthsCOMMA it takes 8.4 days to complete one orbit of its starCOMMA and is 0.0896 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/4431/kepler-1296-b/,Kepler-1296 b,Kepler-1296 b,0.693 Earths,Terrestrial,5061,14.934,0.081,0.91,0.00218,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1296 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.693 EarthsCOMMA it takes 8.4 days to complete one orbit of its starCOMMA and is 0.0896 AU from its star. Its discovery was announced in 2016.,Kepler-1296_b,Kepler-1296,false,Kepler-1296_b,A rocky world outside our solar system,[],true,Kepler,null
4432,Kepler-1297,b,Kepler-1297 b,Kepler-1297 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.871 EarthsCOMMA it takes 1.7 days to complete one orbit of its starCOMMA and is 0.0283 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/4432/kepler-1297-b/,Kepler-1297 b,Kepler-1297 b,0.871 Earths,Terrestrial,4696,14.867,0.087,0.97,0.00274,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1297 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.871 EarthsCOMMA it takes 1.7 days to complete one orbit of its starCOMMA and is 0.0283 AU from its star. Its discovery was announced in 2016.,Kepler-1297_b,Kepler-1297,false,Kepler-1297_b,A rocky world outside our solar system,[],true,Kepler,null
4443,Kepler-1308,b,Kepler-1308 b,Kepler-1308 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.0933 EarthsCOMMA it takes 2.1 days to complete one orbit of its starCOMMA and is 0.025 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/4443/kepler-1308-b/,Kepler-1308 b,Kepler-1308 b,0.0933 Earths,Terrestrial,368,16.4,0.046,0.52,0.00029,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1308 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.0933 EarthsCOMMA it takes 2.1 days to complete one orbit of its starCOMMA and is 0.025 AU from its star. Its discovery was announced in 2016.,Kepler-1308_b,Kepler-1308,false,Kepler-1308_b,A rocky world outside our solar system,[],true,Kepler,null
4462,Kepler-1328,b,Kepler-1328 b,Kepler-1328 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.904 EarthsCOMMA it takes 4.5 days to complete one orbit of its starCOMMA and is 0.0529 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/4462/kepler-1328-b/,Kepler-1328 b,Kepler-1328 b,0.904 Earths,Terrestrial,2654,13.969,0.087,0.98,0.00284,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1328 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.904 EarthsCOMMA it takes 4.5 days to complete one orbit of its starCOMMA and is 0.0529 AU from its star. Its discovery was announced in 2016.,Kepler-1328_b,Kepler-1328,false,Kepler-1328_b,A rocky world outside our solar system,[],true,Kepler,null
2685,Kepler-1338,b,Kepler-1338 b,Kepler-1338 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.721 EarthsCOMMA it takes 0.9 days to complete one orbit of its starCOMMA and is 0.0193 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/2685/kepler-1338-b/,Kepler-1338 b,Kepler-1338 b,0.721 Earths,Terrestrial,2457,13.699,0.082,0.92,0.00227,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1338 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.721 EarthsCOMMA it takes 0.9 days to complete one orbit of its starCOMMA and is 0.0193 AU from its star. Its discovery was announced in 2016.,Kepler-1338_b,Kepler-1338,false,Kepler-1338_b,A rocky world outside our solar system,[],true,Kepler,null
4472,Kepler-1339,b,Kepler-1339 b,Kepler-1339 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.285 EarthsCOMMA it takes 1.3 days to complete one orbit of its starCOMMA and is 0.0234 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/4472/kepler-1339-b/,Kepler-1339 b,Kepler-1339 b,0.285 Earths,Terrestrial,1210,12.344,0.063,0.71,0.0009,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1339 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.285 EarthsCOMMA it takes 1.3 days to complete one orbit of its starCOMMA and is 0.0234 AU from its star. Its discovery was announced in 2016.,Kepler-1339_b,Kepler-1339,false,Kepler-1339_b,A rocky world outside our solar system,[],true,Kepler,null
2728,Kepler-1349,b,Kepler-1349 b,Kepler-1349 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.271 EarthsCOMMA it takes 2.1 days to complete one orbit of its starCOMMA and is 0.0341 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/2728/kepler-1349-b/,Kepler-1349 b,Kepler-1349 b,0.271 Earths,Terrestrial,901,11.209,0.062,0.7,0.00085,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1349 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.271 EarthsCOMMA it takes 2.1 days to complete one orbit of its starCOMMA and is 0.0341 AU from its star. Its discovery was announced in 2016.,Kepler-1349_b,Kepler-1349,false,Kepler-1349_b,A rocky world outside our solar system,[],true,Kepler,null
2731,Kepler-1351,b,Kepler-1351 b,Kepler-1351 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.208 EarthsCOMMA it takes 0.9 days to complete one orbit of its starCOMMA and is 0.0156 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/2731/kepler-1351-b/,Kepler-1351 b,Kepler-1351 b,0.208 Earths,Terrestrial,661,14.328,0.058,0.65,0.00065,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1351 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.208 EarthsCOMMA it takes 0.9 days to complete one orbit of its starCOMMA and is 0.0156 AU from its star. Its discovery was announced in 2016.,Kepler-1351_b,Kepler-1351,false,Kepler-1351_b,A rocky world outside our solar system,[],true,Kepler,null
2732,Kepler-1352,b,Kepler-1352 b,Kepler-1352 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.64 EarthsCOMMA it takes 1.9 days to complete one orbit of its starCOMMA and is 0.03 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/2732/kepler-1352-b/,Kepler-1352 b,Kepler-1352 b,0.64 Earths,Terrestrial,2188,13.338,0.079,0.89,0.00201,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1352 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.64 EarthsCOMMA it takes 1.9 days to complete one orbit of its starCOMMA and is 0.03 AU from its star. Its discovery was announced in 2016.,Kepler-1352_b,Kepler-1352,false,Kepler-1352_b,A rocky world outside our solar system,[],true,Kepler,null
2741,Kepler-1361,b,Kepler-1361 b,Kepler-1361 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.566 EarthsCOMMA it takes 3.6 days to complete one orbit of its starCOMMA and is 0.0431 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/2741/kepler-1361-b/,Kepler-1361 b,Kepler-1361 b,0.566 Earths,Terrestrial,1269,14.096,0.077,0.86,0.00178,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1361 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.566 EarthsCOMMA it takes 3.6 days to complete one orbit of its starCOMMA and is 0.0431 AU from its star. Its discovery was announced in 2016.,Kepler-1361_b,Kepler-1361,false,Kepler-1361_b,A rocky world outside our solar system,[],true,Kepler,null
2745,Kepler-1365,b,Kepler-1365 b,Kepler-1365 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.721 EarthsCOMMA it takes 7.7 days to complete one orbit of its starCOMMA and is 0.075 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/2745/kepler-1365-b/,Kepler-1365 b,Kepler-1365 b,0.721 Earths,Terrestrial,2740,13.417,0.082,0.92,0.00227,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1365 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.721 EarthsCOMMA it takes 7.7 days to complete one orbit of its starCOMMA and is 0.075 AU from its star. Its discovery was announced in 2016.,Kepler-1365_b,Kepler-1365,false,Kepler-1365_b,A rocky world outside our solar system,[],true,Kepler,null
2746,Kepler-1365,c,Kepler-1365 c,Kepler-1365 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.437 EarthsCOMMA it takes 4.8 days to complete one orbit of its starCOMMA and is 0.0545 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/2746/kepler-1365-c/,Kepler-1365 c,Kepler-1365 c,0.437 Earths,Terrestrial,2740,13.417,0.071,0.8,0.00137,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1365 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.437 EarthsCOMMA it takes 4.8 days to complete one orbit of its starCOMMA and is 0.0545 AU from its star. Its discovery was announced in 2016.,Kepler-1365_c,Kepler-1365,false,Kepler-1365_c,A rocky world outside our solar system,[],true,Kepler,null
2748,Kepler-1367,b,Kepler-1367 b,Kepler-1367 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.721 EarthsCOMMA it takes 1.6 days to complete one orbit of its starCOMMA and is 0.0236 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/2748/kepler-1367-b/,Kepler-1367 b,Kepler-1367 b,0.721 Earths,Terrestrial,1310,16.012,0.082,0.92,0.00227,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1367 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.721 EarthsCOMMA it takes 1.6 days to complete one orbit of its starCOMMA and is 0.0236 AU from its star. Its discovery was announced in 2016.,Kepler-1367_b,Kepler-1367,false,Kepler-1367_b,A rocky world outside our solar system,[],true,Kepler,null
2785,Kepler-1371,b,Kepler-1371 b,Kepler-1371 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.315 EarthsCOMMA it takes 3.4 days to complete one orbit of its starCOMMA and is 0.0393 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/2785/kepler-1371-b/,Kepler-1371 b,Kepler-1371 b,0.315 Earths,Terrestrial,1681,14.018,0.065,0.73,0.00099,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1371 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.315 EarthsCOMMA it takes 3.4 days to complete one orbit of its starCOMMA and is 0.0393 AU from its star. Its discovery was announced in 2016.,Kepler-1371_b,Kepler-1371,false,Kepler-1371_b,A rocky world outside our solar system,[],true,Kepler,null
2786,Kepler-1371,c,Kepler-1371 c,Kepler-1371 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.196 EarthsCOMMA it takes 2 days to complete one orbit of its starCOMMA and is 0.0274 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/2786/kepler-1371-c/,Kepler-1371 c,Kepler-1371 c,0.196 Earths,Terrestrial,1681,14.018,0.057,0.64,0.00062,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1371 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.196 EarthsCOMMA it takes 2 days to complete one orbit of its starCOMMA and is 0.0274 AU from its star. Its discovery was announced in 2016.,Kepler-1371_c,Kepler-1371,false,Kepler-1371_c,A rocky world outside our solar system,[],true,Kepler,null
